poi_id,category,name_ko,lat,lon,address_ko,website,phone,open_hours_text,closed_days_text,ticket_price_text,rag_seed_text_ko,source_urls,source_updated_at
KOP005240,역사적 장소,헌인릉,37.465377823,127.083715654,06795 서울 서초구 헌인릉길 36-10 (헌인릉),http://royaltombs.cha.go.kr/html/HtmlPage.do?pg=/new/html/portal_01_09_01.jsp&mn=RT_01_09,02-445-0347,"2월 ~ 5월, 9월 ~ 10월 09:00 ~ 18:00 6월 ~ 8월 09:00 ~ 18:30 11월 ~ 1월 09:00 ~ 17:30 (매표는 관람종료 1시간 전까지만 가능)",월요일,"일반(만25세~만64세) 1,000원 외국인 (만19세~만64세) 1,000원 지역주민 500원","헌인릉의 입구 사진입니다. 입구 뒤로 보이는 잔디 언덕 너머에 헌인릉이 있습니다. 헌인릉의 입구 사진입니다. 입구 뒤로 보이는 잔디 언덕 너머에 헌인릉이 있습니다. 헌인릉은 조선 제3대 임금인 태종과 왕비의 능인 헌릉과 제23대 순조와 왕비의 인릉을 합쳐 부르는 말입니다. 조선 초기의 왕릉과 후기의 왕릉을 한 자리에서 볼 수 있는 이곳에서는 음력설마다 전통 민속놀이마당이 열립니다. 매주 토요일에는 왕릉 지킴이의 설명도 들을 수 있습니다.",https://korean.visitseoul.net/attractions/%ED%97%8C%EC%9D%B8%EB%A6%89/KOP005240,2025.08.03
KOP002021,역사적 장소,화계사,37.63241902,127.0070404,"01095 서울 강북구 화계사길 117 (수유동, 화계사)",http://www.hwagyesa.org,02-902-2663,"법회, 기도 불공 등 사찰 일정에 따라 이용 시간에 차이가 있음",,,"화계사는 강북구 수유동 삼각산 숲 내에 위치한 사찰로 도심과도 인접해 있어 자연의 정취를 느끼고자 많은 시민이 방문하고 있습니다. 외국인 승려들과 불자들이 수행하고 있으며 일반인 방문객 역시 체험형, 휴식형, 당일형 등 필요에 따라 템플스테이 프로그램을 체험할 수 있습니다.",https://korean.visitseoul.net/attractions/%ED%99%94%EA%B3%84%EC%82%AC/KOP002021,2025.08.04
KOP004198,역사적 장소,환구단(원구단),37.564498901,126.98021491,서울시 중구 소공로 106 (소공동),,02-3396-5880,,,,"환구단은 하늘에 천자가 제사를 드리는 제천단입니다. 서울특별시 중구에 있는 조선시대 제단으로 1967년 사적 제157호로 지정된 바 있습니다. 조선시대 고종 광무 원년에 조성된 환구단은 다른 이름으로 환단이라고도 불렸으며, 최근 환구단의 명칭을 원구단으로 통일하였습니다. 지금의 환구단은 1897년 고종의 황제 즉위식과 제사를 지낼 수 있도록 옛 남별궁 터에 단을 만들어 조성한 단지입니다. 처음 조성된 단지는 1913년 일제에 의해 철거되고 그 자리에 철도호텔이 들어서면서 축소되었으며, 지금은 황궁우와 석고 그리고 3개의 아치가 있는 석조 대문만이 보존되어 조선호텔 경내에 남아있습니다. 고종 즉위 40주년을 기념해 만든 제례 악기 석고는 돌로 만든 북으로 몸체에 화려한 용 무늬를 새겨넣었습니다. 조선 말기 조각의 걸작으로 꼽힙니다.",https://korean.visitseoul.net/attractions/%ED%99%98%EA%B5%AC%EB%8B%A8%EC%9B%90%EA%B5%AC%EB%8B%A8/KOP004198,2025.08.04
KOP029766,역사적 장소,황학정,37.578144263,126.963838535,03027 서울 종로구 사직로9길 15-32 (사직동),http://www.hwanghakjeong.org/,02-738-5785,국궁전시관 10:00~17:00,"월요일, 1월 1일, 설 당일, 추석 당일",,"황학정은 국민들의 심신단련을 위해 궁술은 장려되어야 한다고 생각하는 고종황제의 뜻에 따라 지어진 유서 깊은 활터입니다. 본래 경희궁 내에 위치하고 있었지만, 1922년 이후 지금의 인왕산 아래로 자리를 옮겼습니다. 황학정의 활터는 수려한 광경으로 이름을 날렸으며 아래에는 국궁 전시관이 자리하여 국궁에 관한 모든 정보를 습득할 수 있습니다.",https://korean.visitseoul.net/attractions/%ED%99%A9%ED%95%99%EC%A0%95/KOP029766,2025.08.04
KOP011112,역사적 장소,흑성동 효사길,37.510134,126.961291,"06910 서울 동작구 흑석동 효사 4, 5길",,,,,,"흑석동 효사길은 대한민국 60~70년대의 분위기를 담고 있는 과거와 현재가 공존하는 곳으로 드라마<보고 싶다>의 촬영지로 화제가 되기도 했습니다. 효사길의 전망대에 오르면 마포대교, 한강대교, 남산타워 등을 볼 수 있고 특히 야경이 아름다워 서울 불꽃축제를 감상하기 좋습니다.",https://korean.visitseoul.net/attractions/%ED%9D%91%EC%84%9D%EB%8F%99-%ED%9A%A8%EC%82%AC%EA%B8%B8/KOP011112,2025.08.03
KOP015338,랜드마크,1898 명동성당,37.56346163,126.986140953,"04537 서울 중구 명동길 74 (명동2가, 명동성당)",https://1898.catholic.or.kr/plaza.asp,02-727-2332,09:00~22:00,"설날, 추석 당일 (성당사무실: 월요일 휴무)",,"1898 myeongdong cathedral(명동대성당)은 많은 이들과 소통하고 나눔을 실천하고자 만들어진 복합문화공간입니다. 1898년, 종현언덕에 최초로 빨간 벽돌로 만들어진 명동성당의 건축적 고딕양식을 이어받아 현대적으로 재해석하여 입체적으로 표현된 천정의 모습이 친근하지만 신선한 모습입니다. 아늑한 햇살처럼 비춰지는 천정 조명 아래에서면 행복하고 특별한 느낌이 드는 따스한 공간은, 많은 이들의 쉼터가 되고자 합니다. 쉽게 들러 맛있는 차와 소박한 다과를 나누며 이야기도 담아낼 수 있는 다정한 공간이 되기도 하고, 누군가를 위한 아름다운 꽃과 정성스러운 선물을 고를 수 있는 설레는 공간이 되기도 하며, 특별한 가르침과 배움이 이루어지기는 교육의 공간이 되기도 하고, 책과 음악과 그림을 편안히 즐길 수 있는 문화예술 공간이 되기도 하는.. 모든 이를 위해 열려 있는 공간이 바로 1898 입니다. 1898은 명동성당 성당 아래 자리잡고 있으며, 명동을 방문하는 모든 분들에게 개방된 복합문화공간입니다.",https://korean.visitseoul.net/attractions/1898-%EB%AA%85%EB%8F%99%EC%84%B1%EB%8B%B9/KOP015338,2025.07.30
KOPfk9nxi,역사적 장소,경복궁 집옥재,37.577244461,126.976289443,"03045 서울 종로구 사직로 161 (세종로, 경복궁)",,070-7795-4309,10:00 ~ 16:00,화요일 휴무,,"경복궁 건천궁 서쪽에 위치한 전각입니다. 청나라에서 구매한 서양 문물 관련 4만 여 권의 서적들이 이곳에 보관되었고 고종의 서재로 주로 사용되었습니다. 이외에도 어진을 모시거나 외국 사신들을 접견하는 장소로 활용되었습니다. 과거에는 창덕궁 함녕전의 별당으로 지어졌으나 1891년에 경복궁으로 이전되었습니다. 2006년부터 시민들에게 공개되었고 과거에 있던 서적들은 현재 서울대학교 규장각한국학연구원과 한국학중앙연구원 장서각에서 보관하고 있습니다. 2016년, 집옥재를 도서관으로 꾸며 개방했습니다. 7,8월을 제외한 4월부터 10월까지 개방하는 곳이니 해당 기간에 경복궁에 방문하게 된다면 함께 둘러보기 좋습니다. 경복궁 내부에 있어 경복궁을 통해 들어와야 합니다. (경복궁 입장티켓 발권 필요) 조선시대의 궁궐이 다섯 개 남아 방문객들에게 과거 궁중에서의 삶에 대해 짐작케 합니다. 조선의 법궁인 경복궁에서 재현하는 본 행사의 시대배경은 수문장 제도가 정비되는 15세기 조선전기로 당시 궁궐을 지키던 군인들의 복식과 무기, 각종 의장물을 그대로 재현했습니다.",https://korean.visitseoul.net/attractions/2024-Jibokjae/KOPfk9nxi,2025.08.06
KOPgvo4y2,역사적 장소,창신동 절벽마을,37.578252684,127.011604179,03091 서울 종로구 낙산5길 51,,,,,,"창신동 절벽마을은 채석장에서 60년대 판자촌, 90년대 봉제공장, 2000년대 봉제마을로 다양한 탈바꿈을 하며 서울 동대문구 창신 1,2,3동에 위치한 마을입니다. 밀집되어 있는 불량주택과 노후 주택, 낭떠러지와 절벽 위에 지어진 '주택촌'과 돌산 아래 형성된 '돌밑 마을'로 구분됩니다.",https://korean.visitseoul.net/attractions/2024-changsincliff/KOPgvo4y2,2025.08.05
KOPlpqd8k,역사적 장소,청전이상범 가옥,37.578865599,126.968401816,03039 서울 종로구 필운대로 31-7 (누하동),,,3-10월 09:00-18:00 11-2월 09:30-17:00,월요일,,"경복궁 서쪽에 위치한 누하동에는 한국 남종화의 새로운 방향을 개척한 작가로 평가받는 청전 이상범의 집과 화실이 있습니다. 1929년에 지은 이상범 가옥은 ‘ㄱ’자형 안채와 ‘ㅡ’자형 행랑으로 구성된 도시형 한옥으로 드물게 부엌에 찬마루가 있는 것이 특징입니다. 그는 누하동의 작은 개량한옥에서 43년간 살며 많은 작품을 발표했고 청전화숙이라고 불리던 그의 화실에서 배렴과 박노수 등의 탁월한 제자들을 배출했습니다. 서촌 입구에 있는 구루루는 ‘마음먹은 대로, 굴러가는 대로 움직이자’는 의미를 담고 있는 지하 1층, 지상 2층 규모의 복합문화공간입니다.",https://korean.visitseoul.net/attractions/2024-cjisbhouse/KOPlpqd8k,2025.08.06
KOPhvgb2b,랜드마크,명동재미로,37.559242362,126.985575445,"04631 서울 중구 퇴계로20길 24 (남산동2가, 남산동공영주차장)",,,,,,"서울 중구 명동에 위치한 만화의거리 ‘재미로’는 (구)서울애니메이션센터(현재 재건축 진행)를 중심으로 조성된 문화콘텐츠 클러스터링 상상타운의 ‘콘텐츠 특화 거리’입니다. 명동역 3번출구에서 (구)서울애니메이션센터까지 이어지는 약 450m의 거리를 국내 만화, 애니메이션, 캐릭터, 일러스트 등의 콘텐츠로 조성한 테마거리로, 서울의 대표 관광명소인 명동과 남산을 잇는 ‘재미로’는 서울 도심 속에서 다채로운 문화체험을 즐길 수 있는 소중한 경험을 제공합니다.",https://korean.visitseoul.net/attractions/2024-jaemiro/KOPhvgb2b,2025.07.21
KOPcyd45f,역사적 장소,장희빈 우물터,37.570507568,126.929177066,03702 서울 서대문구 연희로15길 74 (연희동),,,,,,"장희빈 우물터 일대는 조선시대 초부터 이궁(離宮)인 연희궁이 있어 예로부터 이곳은 궁말, 궁뜰, 대궐재와 왕실 최초의 뽕밭을 일궈 서잠실, 장희빈 우물이란 이름으로 전해지고 있습니다. 최초의 이궁은 정종 3년(1400), 정종이 아우인 태종에게 왕위를 선위 후 이 곳을 피궁으로 사용하여 세종 7년 (1425) 8월 연희궁이라 칭하게 되었으며, 이에 궁실관리들과 궁녀들의 사가가 있어 궁말 여러 곳에 우물들이 있었다고 하나 오늘날까지 그 명맥을 간직하고 있는 샘이 바로 ""장희빈 우물""입니다. 그 후 숙종(1674-1720)때 폐비된 인현왕후를 뒤 이은 희빈장씨(1659=1701)가 폐서인의 몸으로 이 곳 사가에 잠시 머물 때 마셨던 우물로 전해지고 있으나 검증된 바는 없습니다. 그러나 연희동에서 오래 전부터 구전(口傳)으로 ""이 우물은 장희빈이 마신 물"" 이라고 옛 어른들이 대대로 가꾸어 오고 있어 우리동 보물찾기 사업으로 선정하여 복원하게 되었습니다.",https://korean.visitseoul.net/attractions/2024-jangheebin/KOPcyd45f,2025.08.06
KOP0wav1s,역사적 장소,종묘돌담길,37.5759,126.9896,03135 서울 종로구 권농동 104-1,,,,,,"종묘 돌담길은 세계문화유산으로 선정된 종묘의 서쪽 담장을 따라 길게 뻗은 고즈넉한 돌담길입니다. 우리에게 이미 익숙한 역사문화명소인 북촌과 인사동 등과는 다르게, 최근 들어 새롭게 떠오르고 있는 골목입니다. 정갈하고 단아한 돌담을 따라 천천히 걸으며 주변의 카페와 공예작업실 등을 천천히 구경하기에 좋은 산책로이며, 골목 골목 한옥을 개조한 상점과 카페를 볼 수 있습니다.  고풍스러운 돌담과 울창한 나무가 어우러져 사계절 내내 아름다운 경관을 선사합니다. 특히 봄에는 벚꽃과 새싹이 돌담을 감싸며 화사한 분위기를 자아내고, 가을에는 단풍이 물든 돌담길이 그림처럼 펼쳐져 낭만적인 산책을 즐기기에 좋습니다. 이곳은 번잡한 일상에서 벗어나 여유롭게 산책하기 좋은 장소로, 전통 건축미와 자연이 조화롭게 어우러진 모습이 마음을 차분하게 만들어 줍니다. 종묘돌담길은 한국 전통문화의 흔적을 느끼며 사진을 찍기에도 훌륭한 포토 스팟입니다. 또한, 길을 따라 걸으면 인근의 창경궁, 창덕궁, 인사동과 삼청동 같은 전통과 현대가 어우러진 명소들도 함께 둘러볼 수 있어 다양한 문화 체험을 즐길 수 있습니다.",https://korean.visitseoul.net/attractions/2024-jongmyostonewall/KOP0wav1s,2025.08.03
KOPkxi16h,역사적 장소,경국사,37.613877634,127.005617963,"02705 서울 성북구 보국문로 113-10 (정릉동, 경국사)",,02-914-2828,,,,"삼각산(현 북한산) 동쪽 기슭에 자리잡은 경국사는 고려 말에 창건된 오래된 사찰입니다. 주변 산세가 좋고 약수가 있어 많은 사람들이 찾아오는 곳입니다. 경국사는 극락보전, 영산전, 명부전, 관음전, 시방선원 등 17동의 건물으로 이루어져 있습니다. 그 중 극락보전에는 아미타삼존불을 비롯하여 보물 제748호로 지정된 목각탱화 및 신중탱화·팔상탱화 등이 봉안되어 있습니다. 또한 시방선원에서는 매주 일요일에 일요선방이 개설되며, 환희당과 만월당에서는 템플 스테이가 진행되고 있습니다. 서울 주위의 대표적인 사찰로 이승만(李承晩)이 대통령 시절 자주 찾던 곳이며, 부통령시절에 방한 했던 미국의 닉슨(Nixon,R.M.)은 그의 『회고록』에서, 이 절에 참배했던 것이 가장 인상적이었다는 것과 함께 사진을 수록하기도 했습니다.",https://korean.visitseoul.net/attractions/2024-kgtemple/KOPkxi16h,2025.08.06
KOPexzzw3,역사적 장소,인왕산 석굴암,37.5846076,126.9605341,03034 서울 종로구 옥인동 산3-14,,02-720-1418,,,,"석굴암은 인왕산 중턱, 치마바위 아래쪽에 자리해 있습니다. 인왕산 자락길을 따라 올라가다보면 만날 수 있는 곳입니다. 석굴암 내부에는 삼존 석불이 모셔져 있고, 주변 숲길에는 부처님 동상과 바위에 새겨진 미륵불을 볼 수 있습니다. 법당 바로 위 산신각에는 큰 바위에 인왕산을 지키는 산신과 호랑이의 모습이 그려져 있습니다. 석굴암에서 우측으로 30M쯤 가면 천향암도 볼 수 있습니다. 인왕산에 위치한 석굴암까지 오르게되면 서울의 전경이 펼쳐집니다. 남산타워가 맞은편 산으로 보이고 날씨가 좋은 날이면 롯데타워까지 보입니다. 밑으로는 경복궁이 왼편으로는 청와대를 볼수 있습니다.",https://korean.visitseoul.net/attractions/2024-seokguram/KOPexzzw3,2025.06.23
KOPjkm9y3,역사적 장소,신아기념관,37.566244075,126.972201078,"04518 서울 중구 정동길 33 (정동, 신아일보)",,02-777-9875,업체별 상이,,,"정동에 위치한 특이하게 쌓여진 붉은 벽돌이 인상적인 건물로, 1930년대 지하 1층, 지상 2층으로 건축된 철근콘크리트 건물입니다. 100년이라는 세월을 건물 속에 구조와 마감, 설비들을 통해 알수 있습니다. 국내 최초로 판매된 미국 미싱 브랜드 '싱거미싱' 회사 한국지부로 사용되다가 1963년 한국 최초의 상업신문이었던 신아일보가 매입하여 1975년 3,4층을 증축해 별관으로 사용했습니다. 그 이후 <신아일보>의 창업주 장기봉과 <신아일보>를 기억하기 위해 기념관으로 사용중입니다. 현재는 각 층마다 기념관, 카페, 편집샵 등 다양한 업체들이 들어와있습니다. 정동마루는 정동극장에서 개관한 독특한 장소로, 서울 도심의 한복판, 한국의 근대사회의 문화유산이 자리한 정동길에 위치합니다.",https://korean.visitseoul.net/attractions/2024-shina/KOPjkm9y3,2025.06.24
KOP000210,랜드마크,63스퀘어,37.519576192,126.93983758,"07345 서울 영등포구 63로 50 (여의도동, 63한화생명빌딩)",,1833-7001,임시휴업,임시휴업,"약 2만원대 66세 이상은 어린이 요금이 적용됨(주민등록증, 경로우대증 지참) 36개월 미만 유아는 부모 동반시 무료 입장(의료보험증 지참)","여의도 63빌딩은 볼거리, 먹을거리, 즐길거리 등을 갖춘 복합 공간입니다. 빌딩의 맨 꼭대기, 63 스카이텍은 전망 하나만으로 모든 걸 압도합니다. 59층 스카이라운지 '워킹 온 더 클라우드'는 아름다운 전망을 보며 식사를 할 수 있는 이탈리아 레스토랑입니다. 57층에 위치한 중식당 '백리향'도 특별한 맛이 있는 곳입니다. 백리향은 국내 최초로 철갑상어 특선 요리를 개발해 유명해진 곳입니다. 63스퀘어는 63씨월드, 63아트홀, 카페와 레스토랑, 편의 시설등 모든 것을 갖추고 있습니다. 63스퀘어 내 대표 관광명소였던 '아쿠아플라넷63'은 2024년 6월 30일을 기준으로 운영이 종료되었습니다. 또한 서울의 전경과 예술작품을 함께 감상할 수 있었던 전망대 '63아트'도 같은날 운영이 종료되었습니다. 63스퀘어에는 추후 '퐁피두센터 한화 서울'이 2025년에 개관될 예정입니다.",https://korean.visitseoul.net/attractions/63%EC%8A%A4%ED%80%98%EC%96%B4/KOP000210,2025.07.27
